height,found_at,value,pool_scoring_hashrate_ghps,user_scoring_hashrate_ghps,user_reward
757753,2022-10-08 19:46:23,6.25076367,12426544384.770323,745498.497630561,0.00037326
757757,2022-10-08 20:28:09,6.28100670,12404601886.529558,755726.9662216518,0.00038085
757792,2022-10-09 01:43:20,6.28262037,11278103904.55246,757098.3649367195,0.00041979
757800,2022-10-09 02:21:33,6.26182941,11308051209.003052,756111.5004380725,0.00041670
757827,2022-10-09 04:43:12,6.27523948,11450919385.250711,762861.1817999207,0.00041600
757845,2022-10-09 07:40:34,6.30568958,11442076712.816576,759858.0171492189,0.00041665
757868,2022-10-09 12:20:01,6.26784620,13227478886.83591,754839.0359432175,0.00035595
757872,2022-10-09 13:05:31,6.30113499,13231695410.944979,757728.7536910952,0.00035907
757998,2022-10-10 08:45:08,6.25059843,11275504415.628302,751330.2380378357,0.00041452
758009,2022-10-10 10:10:30,6.28467976,11344142007.182638,761051.589425533,0.00041954
758011,2022-10-10 10:22:53,6.28278083,11331423710.469294,759505.4362447441,0.00041913
758018,2022-10-10 11:37:03,6.32968324,11273814802.433249,766534.5919186266,0.00042816
758040,2022-10-10 14:41:35,6.35447995,11455145565.1902,755743.6479142061,0.00041720
758085,2022-10-10 20:53:18,6.36221898,11321188123.017328,760077.8248941967,0.00042518
758121,2022-10-11 01:13:12,6.26253449,13170220979.590572,759989.5581099925,0.00035959
758169,2022-10-11 09:34:13,6.27004932,11658318252.459356,763842.5618222869,0.00040876
758178,2022-10-11 10:43:31,6.28770182,11571313371.118008,756820.0876720701,0.00040911
758207,2022-10-11 14:48:57,6.25137049,10289005041.636095,752012.5044497015,0.00045470
758214,2022-10-11 15:58:00,6.27286489,11258650022.172333,762723.7982571467,0.00042275
758218,2022-10-11 16:22:23,6.26888194,11320596511.970959,762142.3952365008,0.00041993
758238,2022-10-11 19:24:08,6.33908238,11480533381.217108,747037.8613403005,0.00041046
758241,2022-10-11 20:25:06,6.37834003,11476576234.114456,755921.7119403563,0.00041814
758266,2022-10-11 23:47:49,6.26704834,11313578504.5229,756780.3225783536,0.00041709
758284,2022-10-12 03:33:58,6.26142327,11456130458.99343,754725.3901599959,0.00041044
758316,2022-10-12 08:24:14,6.25995857,11353189204.304193,764995.1757092366,0.00041964
758335,2022-10-12 10:57:45,6.33756408,11325952454.731575,755822.4588351856,0.00042090
758358,2022-10-12 15:17:35,6.36671831,11180235525.98849,759325.8331520682,0.00043017
758502,2022-10-13 18:31:29,6.34632865,11810069819.442327,759354.1286737062,0.00040593
758512,2022-10-13 19:29:47,6.28953006,13177707354.108335,757151.8524141882,0.00035970
758524,2022-10-13 20:50:37,6.27414220,11266268898.613571,748935.0072321172,0.00041513
758574,2022-10-14 04:16:03,6.39426588,11471052483.033949,755408.5555487826,0.00041897
758578,2022-10-14 04:57:22,6.31790690,11522220271.96635,752266.4075950036,0.00041037
758620,2022-10-14 11:39:57,6.32060364,11635563148.901775,760450.254560419,0.00041102
758651,2022-10-14 15:24:21,6.43600056,11598288949.89563,750674.4284895223,0.00041453
758659,2022-10-14 16:44:38,6.33894831,11538004859.00626,747946.037868758,0.00040895
758690,2022-10-14 22:28:35,6.32275598,13905775409.119707,752419.6606088753,0.00034046
758691,2022-10-14 22:30:45,6.31207886,13905878608.58192,753323.6983755657,0.00034025
758708,2022-10-15 00:33:13,6.33320863,12152709033.753782,759625.5280730304,0.00039390
758715,2022-10-15 01:46:49,6.28625153,11405522159.538115,757517.8478946278,0.00041548
758722,2022-10-15 02:39:59,6.30790382,11680556839.349127,764550.0958041378,0.00041080
758729,2022-10-15 03:52:43,6.36968868,11652282691.62106,753103.121313508,0.00040968
758760,2022-10-15 11:07:56,6.27388299,12164177470.794365,750926.4031976996,0.00038544
758782,2022-10-15 13:55:23,6.26156560,11459006758.45465,746027.6011805605,0.00040559
758787,2022-10-15 14:40:28,6.26573517,11476015371.775536,741605.6915714465,0.00040287
758790,2022-10-15 14:45:17,6.25610865,11463357841.313686,735325.3334213765,0.00039920
758804,2022-10-15 17:04:29,6.34884369,11423322635.004251,745872.5925423227,0.00041234
758857,2022-10-16 00:23:20,6.25960313,9755959303.882845,751926.490475155,0.00047857
758865,2022-10-16 01:45:28,6.27627193,10954089969.100752,758151.3964867857,0.00043081
758870,2022-10-16 02:27:18,6.28182802,12364300377.046793,752248.2640375986,0.00037911
758873,2022-10-16 02:53:08,6.30573198,11665781692.912302,751782.9292434907,0.00040312
758909,2022-10-16 09:06:53,6.25262448,11405948590.336454,753138.776793071,0.00040945
758914,2022-10-16 09:45:48,6.26108725,11335179433.821903,752722.7742600784,0.00041235
758930,2022-10-16 11:17:44,6.36962743,11364742536.248758,749025.9808261584,0.00041643
758951,2022-10-16 14:52:21,6.28899394,11302719423.168835,746011.6029411013,0.00041179
758968,2022-10-16 17:53:31,6.34294149,10617778737.075716,746775.2709922155,0.00044247
758973,2022-10-16 18:25:50,6.36571669,11120230536.586195,744250.7034434134,0.00042264
759036,2022-10-17 05:25:19,6.27467302,11296353445.88443,753735.953972879,0.00041517
759060,2022-10-17 09:38:47,6.25000000,11418497191.639153,750158.2876916127,0.00040701
759065,2022-10-17 10:51:41,6.49859167,11447025440.23212,750659.9816197399,0.00042347
759091,2022-10-17 15:20:47,6.33991857,13926480363.347727,765154.9730554952,0.00034645
759115,2022-10-17 19:26:46,6.34845103,14859404056.959202,753164.2302988339,0.00032021
759144,2022-10-17 23:06:33,6.28948350,11927731184.731823,651005.8733868822,0.00034158
759221,2022-10-18 12:50:03,6.35369842,12208748273.723877,756201.3848379807,0.00039160
759233,2022-10-18 15:48:07,6.40408224,11496501843.437494,753554.493434814,0.00041783
759236,2022-10-18 16:09:31,6.36497749,11757503866.688383,759740.7173238385,0.00040938
759252,2022-10-18 17:49:51,6.36474267,12155394664.916624,762595.9033675516,0.00039736
759255,2022-10-18 18:19:20,6.38894327,12024506041.131445,758559.9571295205,0.00040097
759261,2022-10-18 19:29:29,6.45346591,11976225801.886833,757718.3906147454,0.00040631
759269,2022-10-18 20:42:33,6.39968356,11985862562.781002,764827.4810058274,0.00040645
759291,2022-10-19 00:10:13,6.41944048,11858146836.415752,758451.158851464,0.00040865
759298,2022-10-19 01:37:43,6.33953039,11989614905.347578,756441.6116492697,0.00039794
759356,2022-10-19 10:36:42,6.33983850,12037399210.392897,758280.9326820839,0.00039742
759360,2022-10-19 11:05:28,6.36192221,13120259501.71485,766829.0049473104,0.00036985
759368,2022-10-19 11:39:51,6.27173089,12274555887.204613,762821.2285414784,0.00038775
759389,2022-10-19 15:02:39,6.38653398,12071182554.104662,756612.6880252558,0.00039836
759404,2022-10-19 16:56:15,6.38277354,12460749557.556234,760403.4705511568,0.00038757
759408,2022-10-19 17:20:13,6.36418311,12518405632.744617,759247.8007050543,0.00038397
759481,2022-10-20 06:52:52,6.26307627,12053725016.399748,751936.7905921792,0.00038877
759517,2022-10-20 12:53:45,6.25000000,12016494797.237108,755052.6975131385,0.00039073
759518,2022-10-20 13:07:19,6.47142313,12082664431.619503,760556.4154116944,0.00040527
759524,2022-10-20 13:54:28,6.31000707,12601335172.339449,756213.385217249,0.00037689
759576,2022-10-20 22:09:23,6.29648553,11950819178.328259,759961.4810789112,0.00039846
759585,2022-10-20 23:10:31,6.27504157,11695011767.159708,767162.461901395,0.00040953
759599,2022-10-21 02:09:35,6.27211809,12110038399.827616,754075.8864872706,0.00038864
759649,2022-10-21 10:33:55,6.28715914,12330229613.154795,761707.9201215559,0.00038644
759656,2022-10-21 11:25:03,6.33739963,12289560557.938719,756029.738951981,0.00038787
759657,2022-10-21 11:25:52,6.25357873,12267241413.825712,754697.4479869518,0.00038274
759659,2022-10-21 11:28:54,6.25451271,12247402004.87401,755707.8276752796,0.00038387
759664,2022-10-21 11:58:17,6.28902544,12227174172.782776,760092.5046808319,0.00038904
759668,2022-10-21 12:20:09,6.28634503,12286811882.578085,756276.2999259303,0.00038498
759688,2022-10-21 15:34:32,6.34544982,11838341073.23876,761732.8165909097,0.00040625
759689,2022-10-21 15:41:24,6.32894003,11864054878.769548,761568.7334767947,0.00040429
759695,2022-10-21 16:06:48,6.25555340,11898613877.667227,754595.2893213243,0.00039480
759702,2022-10-21 16:47:21,6.27558499,12056960632.512995,755269.9507467822,0.00039131
759706,2022-10-21 17:08:28,6.25481086,12112285259.892803,756501.2529123006,0.00038878
759712,2022-10-21 18:00:19,6.35050967,12149780654.93293,757583.2204788696,0.00039411
759714,2022-10-21 18:14:55,6.40382838,12134518024.685154,759387.6481251069,0.00039874
759738,2022-10-21 23:41:58,6.43746265,12099953565.774359,758592.3378193818,0.00040166
759755,2022-10-22 01:26:30,6.31237075,12192910132.97643,755786.791176352,0.00038944
759768,2022-10-22 03:16:11,6.25785262,12406187052.181372,754471.6563885493,0.00037878
759821,2022-10-22 12:16:25,6.38588751,13121387810.405407,758755.219848859,0.00036744
759826,2022-10-22 12:51:09,6.26018822,13252129991.612078,757850.9957643729,0.00035609
759861,2022-10-22 21:08:40,6.53066784,12774253853.76081,768588.3585929476,0.00039094
759905,2022-10-23 03:47:38,6.26286870,13067447844.95856,758538.8389922697,0.00036177
759941,2022-10-23 08:16:09,6.26800437,13026316988.567549,754537.0723715276,0.00036135
759945,2022-10-23 08:30:58,6.25151296,13008883188.712914,758747.5882509616,0.00036273
759993,2022-10-23 16:56:53,6.27513456,13159646079.46769,757387.0843312126,0.00035937
760120,2022-10-24 16:13:47,6.39159915,13020405032.308315,535373.1955107871,0.00026281
760132,2022-10-24 18:32:55,6.34190404,9823200391.232273,566207.225976032,0.00036544
760133,2022-10-24 18:53:07,6.42249881,10019659347.010227,565789.3125977817,0.00036258
760145,2022-10-24 21:00:21,6.38251272,10434252621.465866,569354.4638112937,0.00034827
760180,2022-10-25 01:26:44,6.29793858,11675361073.07109,567027.3302782123,0.00030587
760199,2022-10-25 04:50:47,6.31991121,10104716964.658907,571924.8834860378,0.00035771
760213,2022-10-25 07:36:01,6.28951081,12061857229.883648,573076.5508698841,0.00029881
760228,2022-10-25 10:14:22,6.39522230,12261350100.783081,572113.1451861921,0.00029835
760230,2022-10-25 10:19:32,6.26339860,12231536346.56119,573776.3121391962,0.00029378
760267,2022-10-25 19:53:58,6.59299941,12211804755.093449,569191.7102358018,0.00030727
760269,2022-10-25 20:00:22,6.48256318,12205191415.383057,569293.1145769642,0.00030237
760311,2022-10-26 03:19:29,6.49769033,12292322089.910212,572244.2927431139,0.00030249
760361,2022-10-26 11:00:11,6.55145168,12206204943.102312,563360.3959853131,0.00030235
760417,2022-10-26 19:51:02,6.41508117,12038933114.681587,738.0573502021035,0.00000039
760426,2022-10-26 20:57:36,6.34840084,12068330100.382437,26.455521893061743,0.00000001
760429,2022-10-26 21:16:46,6.28366335,12108927825.317421,10.142615696250171,0.00000001
760547,2022-10-27 17:58:34,6.35995937,12258182698.510992,601106.9177152949,0.00031096
760570,2022-10-27 22:30:12,6.44550061,12341371408.1577,769136.5630253854,0.00040170
760592,2022-10-28 02:34:43,6.43123121,12518251947.076025,766964.1148172288,0.00039403
760593,2022-10-28 02:43:46,6.34960488,12497398007.957226,768014.9380136217,0.00039021
760619,2022-10-28 06:23:00,6.32295607,12433021062.416473,776040.1257583104,0.00039457
760645,2022-10-28 09:48:30,6.39229239,12435570378.237125,772751.8106216333,0.00039712
760647,2022-10-28 09:59:46,6.45126159,12434710970.16683,765776.9218750108,0.00039729
760718,2022-10-28 20:37:51,6.35043938,12798164093.781517,770304.3693950309,0.00038223
760785,2022-10-29 06:51:20,6.31412295,12869776497.735855,763378.3639572314,0.00037453
760792,2022-10-29 08:33:17,6.33581912,12874698898.336277,748226.9873197611,0.00036821
760860,2022-10-29 20:04:22,6.45192322,13652815682.427786,768308.3038541671,0.00036308
760897,2022-10-30 02:50:05,6.41990292,13828001107.953245,763566.6176370279,0.00035448
760928,2022-10-30 08:05:32,6.39275249,13788661491.066826,755662.3543016075,0.00035034
760934,2022-10-30 08:33:01,6.26263891,13777053688.598955,758520.2130740732,0.00034477
760947,2022-10-30 11:20:36,6.30320990,13783136492.854435,765445.1396475777,0.00034998
760960,2022-10-30 14:26:30,6.51446682,13762387752.982334,767794.0515422864,0.00036339
760986,2022-10-30 19:23:35,6.27485255,13659464319.163048,762727.389875121,0.00035038
761022,2022-10-31 00:36:38,6.34274822,13511215727.904083,762388.8327144419,0.00035790
761100,2022-10-31 12:21:42,6.31709599,13736289774.630423,749945.8103509354,0.00034480
761124,2022-10-31 15:40:59,6.47085011,13811711176.757381,748517.4811192031,0.00035067
761127,2022-10-31 15:50:15,6.29862960,13761836422.94398,745592.6276025842,0.00034115
761132,2022-10-31 16:18:47,6.26125815,13725963643.312544,745418.0705617755,0.00034003
761138,2022-10-31 16:54:50,6.26254826,13741254126.636488,755408.603273738,0.00034425
761144,2022-10-31 17:35:30,6.38803402,13687117368.161331,752398.3543690009,0.00035116
761165,2022-10-31 20:53:17,6.44015747,13716257586.083763,773771.0185478239,0.00036329
761199,2022-11-01 03:44:49,6.37082664,13812423553.17017,768547.1167739875,0.00035448
761221,2022-11-01 07:04:40,6.31159009,14127525044.075113,754953.1940931912,0.00033728
761238,2022-11-01 09:31:42,6.26655458,14132622998.426744,768462.9499953513,0.00034074
761245,2022-11-01 10:15:18,6.32179301,14163929316.5718,760686.1448516871,0.00033952
761258,2022-11-01 11:34:04,6.27153832,14150640567.938665,751501.0498304653,0.00033306
761280,2022-11-01 14:55:21,6.42116951,14023448683.960098,765085.3067424374,0.00035025
761341,2022-11-02 01:14:44,6.35414093,14287397376.915934,744476.7393315982,0.00033110
761348,2022-11-02 02:40:02,6.27915658,14155443241.40432,737194.7716555814,0.00032701
761350,2022-11-02 03:21:44,6.29235646,14285579202.315613,741704.0906471646,0.00032670
761357,2022-11-02 04:12:18,6.34131929,14192584364.092394,744396.9037127359,0.00033260
761363,2022-11-02 05:33:04,6.28083185,14256524888.131588,746681.0074619569,0.00032888
761374,2022-11-02 06:45:57,6.31415831,13814443787.283838,755875.9655044761,0.00034538
761387,2022-11-02 08:49:49,6.36729430,14095813696.541044,732219.6730400114,0.00033064
761404,2022-11-02 13:31:34,6.41183383,12860420936.696863,742146.0849274123,0.00036991
761407,2022-11-02 13:48:36,6.38043160,12770109042.595837,744579.0463774039,0.00037202
761421,2022-11-02 14:59:48,6.27437288,13279859556.969204,730997.9657932011,0.00034538
761461,2022-11-03 00:30:35,6.38633033,13967296964.362518,741453.9591793477,0.00033895
761468,2022-11-03 01:39:05,6.39361381,13930324798.482018,728859.855955249,0.00033453
761472,2022-11-03 02:15:44,6.28757079,14026666495.122292,741076.7934680884,0.00033219
761506,2022-11-03 06:05:17,6.31966141,14246226141.795153,740390.502802405,0.00032844
761507,2022-11-03 06:11:15,6.30141748,14255824786.058182,737910.7106634896,0.00032618
761539,2022-11-03 11:50:51,6.28366458,14141951259.841702,734539.7572785553,0.00032638
761560,2022-11-03 15:20:41,6.37169069,14109727801.976704,738508.1417216073,0.00033350
761576,2022-11-03 17:27:28,6.33231878,14045079659.332054,737278.8798446199,0.00033241
761592,2022-11-03 19:21:26,6.33416743,13914186562.46669,743904.5186542892,0.00033860
761603,2022-11-03 19:47:38,6.25306831,13825815961.934656,741270.0205383358,0.00033525
761632,2022-11-04 01:53:37,6.26803549,13701263526.396542,735693.6525709643,0.00033654
761642,2022-11-04 04:50:51,6.41976873,14174130798.910896,742372.4171657191,0.00033617
761687,2022-11-04 11:35:52,6.45644029,13952682160.127562,735695.7501566791,0.00034044
761688,2022-11-04 11:37:28,6.30352737,13941351149.418587,739933.2828074839,0.00033456
761738,2022-11-04 21:49:37,6.53251284,13748101998.52518,734566.060417696,0.00034904
761762,2022-11-05 01:54:42,6.46737924,14076677154.612715,739200.7800971605,0.00033951
761767,2022-11-05 02:36:13,6.38953887,14325260423.536762,743267.0764246505,0.00033146
761809,2022-11-05 09:56:58,6.30628660,14361107667.474133,740199.6897677204,0.00032500
761815,2022-11-05 10:20:57,6.27476286,14355868459.094866,737596.4086259839,0.00032234
761820,2022-11-05 11:17:29,6.31460531,14371439611.98922,743728.7036093462,0.00032672
761843,2022-11-05 14:20:01,6.30548475,14321711992.353859,748546.698468621,0.00032948
761853,2022-11-05 16:22:41,6.27140925,14333142769.914951,737401.1601377762,0.00032265
761857,2022-11-05 16:46:11,6.29683270,14337446406.524305,736632.8383323756,0.00032352
761908,2022-11-06 00:49:44,6.28165711,14326966891.962538,733282.8836615885,0.00032151
761955,2022-11-06 08:35:31,6.26900513,14416774870.022783,726532.2024734089,0.00031593
761988,2022-11-06 13:37:31,6.27271527,14465114099.137505,728575.4354256655,0.00031594
762040,2022-11-07 00:10:57,6.35856479,12169809314.6307,729752.3589187124,0.00038129
762041,2022-11-07 00:23:43,6.35810637,11391959210.540586,730234.5452527353,0.00040756
762057,2022-11-07 01:09:48,6.25604839,12491833555.73145,730061.390001487,0.00036559
762077,2022-11-07 04:04:34,6.30144475,14134069823.17907,735305.0135283355,0.00032782
762176,2022-11-07 23:20:26,6.55909514,13921994883.99715,733211.9613612731,0.00034540
762210,2022-11-08 04:15:49,6.52598029,14344511543.421783,737163.2394571266,0.00033537
762246,2022-11-08 08:26:27,6.26498941,14482884895.107077,734673.1887762628,0.00031781
762307,2022-11-08 18:56:05,6.32966578,13105658034.449863,737653.6231395229,0.00035624
762310,2022-11-08 19:09:56,6.31461442,13065694877.935944,730495.2411340706,0.00035305
762341,2022-11-08 23:27:37,6.25409766,14135339579.347597,730985.0257373613,0.00032335
762351,2022-11-09 00:44:55,6.26117397,14089269205.619518,730674.398600357,0.00032471
762401,2022-11-09 10:20:21,6.27167009,14514546761.489906,725252.4976977477,0.00031338
762405,2022-11-09 10:48:11,6.32893699,14532119245.252247,729463.688184209,0.00031769
762424,2022-11-09 13:17:21,6.49865404,14550556786.513607,736619.2224932921,0.00032890
762428,2022-11-09 14:02:25,6.43291060,14496570397.300121,729042.4761649343,0.00032352
762434,2022-11-09 14:38:00,6.30696455,14505301273.688421,732250.5678171098,0.00031828
762452,2022-11-09 16:45:21,6.57886048,14478819698.724186,722707.9706833906,0.00032838
762455,2022-11-09 17:10:08,6.48097346,14448121330.345448,720812.5964167058,0.00032333
762470,2022-11-09 20:21:27,6.55980276,14137355143.426796,734202.947587687,0.00034067
762544,2022-11-10 08:10:20,6.46447170,14550079438.300526,720071.0454818395,0.00031983
762608,2022-11-10 17:42:55,6.38422544,13881135438.613066,731981.7310534128,0.00033659
762613,2022-11-10 18:34:57,6.47362290,13807640213.73719,727593.6842046138,0.00034113
762698,2022-11-11 12:41:07,6.51543885,14363192592.802605,709504.6637534037,0.00032176
762700,2022-11-11 12:49:28,6.36346575,14357398349.166138,701992.4748745426,0.00031114
762793,2022-11-12 01:51:54,6.31503026,14766470217.44903,732911.5114675298,0.00031344
762801,2022-11-12 03:02:00,6.27636145,14785530495.700003,733410.5218049841,0.00031125
762882,2022-11-12 14:18:48,6.26923879,14686725955.145525,718932.2091950671,0.00030689
762910,2022-11-12 18:13:39,6.37090501,14719206948.79768,731224.0064476128,0.00031642
762963,2022-11-13 06:11:13,6.46083517,14735925764.635742,731096.7419375705,0.00032051
763063,2022-11-13 22:06:40,6.50554372,14696172847.049253,721749.3411919134,0.00031950
763101,2022-11-14 05:13:16,6.26430252,14582154799.300467,726910.5681767443,0.00031227
763117,2022-11-14 07:06:03,6.39674206,14642363571.773588,727919.47246106,0.00031799
763143,2022-11-14 12:33:09,6.34914422,14543214833.47808,727839.5717457673,0.00031758
763150,2022-11-14 13:57:06,6.58162202,14669975083.603352,727505.9181778284,0.00032639
763187,2022-11-14 21:12:52,6.45383766,14671955433.89435,736438.3256321197,0.00032388
763201,2022-11-15 01:47:49,6.61726848,14746404329.517715,730411.1853778262,0.00032776
763281,2022-11-15 13:08:29,6.46001447,14602883673.622408,731409.7857091322,0.00032353
763294,2022-11-15 15:01:53,6.54996161,14645245843.68173,737423.7752679769,0.00032975
763329,2022-11-15 20:43:55,6.49889326,14715768146.420805,734184.559670771,0.00032423
763351,2022-11-16 00:26:01,6.62319477,11537407800.352018,734766.271782595,0.00042177
763389,2022-11-16 06:41:34,6.47725223,14900991990.67274,727768.1902531191,0.00031635
763418,2022-11-16 11:14:09,6.52456434,14879864090.10937,707258.2095653616,0.00030972
763436,2022-11-16 14:47:55,6.62992559,14666009624.979366,736854.8632691221,0.00033302
763455,2022-11-16 18:03:14,6.55462655,13874227994.24981,725477.2462241206,0.00034274
763463,2022-11-16 18:47:33,6.39470658,14700350740.153162,730997.3132106613,0.00031786
763467,2022-11-16 19:14:08,6.42221925,14752380198.379095,728597.876958317,0.00031713
763473,2022-11-16 20:04:25,6.62578826,14903654200.785244,723139.6955573374,0.00032143
763482,2022-11-16 21:35:19,6.41177403,14956794618.230337,717296.6259316901,0.00030750
763586,2022-11-17 14:48:30,6.60496947,14834435347.600597,717255.920967209,0.00031936
763610,2022-11-17 18:12:11,6.66459115,14811510205.23931,729227.2169574541,0.00032807
763624,2022-11-17 19:49:31,6.39437258,14823953071.66834,723730.8705875154,0.00031217
763636,2022-11-17 23:29:16,6.69994690,14601702312.666143,732418.7552341601,0.00033600
763673,2022-11-18 07:42:07,6.76892760,14745113194.447971,731003.8640717305,0.00033558
763689,2022-11-18 10:18:15,6.43262837,14666381372.004698,723980.1180236473,0.00031754
763702,2022-11-18 11:27:14,6.44556816,14633342723.081787,719016.8210041822,0.00031669
763737,2022-11-18 17:25:18,6.61527812,14808931772.090485,737998.6142672531,0.00032964
763744,2022-11-18 18:37:37,6.75499894,15268665946.613697,729436.6060780978,0.00032271
763772,2022-11-18 23:30:45,6.49116723,15554190544.344591,735565.343216531,0.00030690
763792,2022-11-19 02:33:41,6.50155838,16190201041.264715,721147.8088759137,0.00028959
763797,2022-11-19 03:04:30,6.45352585,15905699043.743256,727352.1932159133,0.00029502
763801,2022-11-19 03:30:52,6.48832234,15765449493.67938,728182.6241818292,0.00029962
763823,2022-11-19 07:16:51,6.36524018,14664330594.822308,736066.6110396101,0.00031947
763829,2022-11-19 08:40:59,6.49520473,14677859707.09398,726238.6036988855,0.00032135
763840,2022-11-19 11:47:35,6.42108954,15227706473.720703,731305.9599669355,0.00030832
763890,2022-11-19 19:24:56,6.38284717,15913652204.231325,734973.3003410369,0.00029473
763940,2022-11-20 02:09:14,6.48590123,14732745082.07356,733235.6947342473,0.00032266
763944,2022-11-20 02:52:14,6.30408080,14719436070.19216,722840.9154759294,0.00030958
763968,2022-11-20 06:39:23,6.32796994,14717516103.222593,727679.6044767175,0.00031278
763969,2022-11-20 06:58:45,6.40769790,14741494901.427149,729246.9803864933,0.00031695
763978,2022-11-20 08:07:59,6.36158011,14714966077.161251,734740.2990286839,0.00031753
763993,2022-11-20 10:34:06,6.43073860,14754031708.466204,724079.7494225564,0.00031560
763996,2022-11-20 10:53:36,6.26785171,14733583398.221052,734795.1258891546,0.00031252
764000,2022-11-20 11:08:22,6.34050628,14723430690.701895,734574.7910759598,0.00031628
764013,2022-11-20 14:07:48,6.58012707,14773274917.440634,723587.4297212142,0.00032229
764027,2022-11-20 17:13:47,6.57185035,16332082013.305899,729922.1214538632,0.00029368
764046,2022-11-20 20:41:38,6.56800769,16600986375.006807,727833.1923399073,0.00028795
764067,2022-11-20 23:19:42,6.25455409,15378952162.406569,726533.1577837693,0.00029545
764079,2022-11-21 01:05:57,6.35423024,14690712320.709517,729649.441895811,0.00031559
764089,2022-11-21 03:02:48,6.27559421,14723952950.589306,734102.2005485494,0.00031281
764093,2022-11-21 03:43:23,6.30198705,14747767714.264244,732108.9389272827,0.00031281
764099,2022-11-21 05:08:43,6.29711989,14841311346.801603,728133.8630652108,0.00030895
764109,2022-11-21 07:20:03,6.42703343,15296277842.762815,732175.1723587184,0.00030764
764120,2022-11-21 10:01:34,6.49540000,14717529655.935783,726066.1434052172,0.00032044
764133,2022-11-21 11:59:47,6.51064599,14687602563.05831,732235.2517374004,0.00032458
764136,2022-11-21 13:20:07,6.70572926,14684156342.449278,732675.0012614733,0.00033455
764141,2022-11-21 13:52:32,6.44039154,14655797440.15661,725087.818479572,0.00031864
764146,2022-11-21 14:03:49,6.41491066,14598003587.583023,729842.3890935435,0.00032072
764187,2022-11-21 21:53:50,6.43533638,15807406159.603563,730710.7231690956,0.00029748
764232,2022-11-22 06:06:15,6.45938591,16663805211.39501,734350.6218017944,0.00028464
764256,2022-11-22 10:48:44,6.58140541,14852489809.640306,738980.7063721237,0.00032122
764291,2022-11-22 15:44:59,6.31597229,16035503250.420906,733397.137489305,0.00028883
764322,2022-11-22 22:07:09,6.56576310,16205119651.776356,733111.9342323865,0.00029695
764340,2022-11-23 01:31:12,6.37567998,16420180028.186703,725771.3976581662,0.00028181
764379,2022-11-23 07:53:00,6.40031398,15947684639.36347,732720.6386024199,0.00029404
764398,2022-11-23 10:34:21,6.35957092,15837300261.87689,726778.7504350464,0.00029183
764401,2022-11-23 11:14:23,6.40380334,15814772126.812958,732959.0579980393,0.00029674
764409,2022-11-23 13:12:20,6.56461396,15771147864.72328,729328.9318770744,0.00030349
764484,2022-11-24 01:44:19,6.36521189,14892507967.882727,729065.2210224052,0.00031161
764488,2022-11-24 03:08:16,6.59162552,14861381760.684874,725342.6194632977,0.00032172
764492,2022-11-24 04:31:09,6.61789802,14796835903.926298,736113.2427809563,0.00032921
764496,2022-11-24 05:12:37,6.35376003,14732600192.852726,733291.3128868602,0.00031625
764545,2022-11-24 15:04:25,6.52099996,14736369989.929193,727344.8464579114,0.00032186
764555,2022-11-24 16:43:49,6.34322757,12966633641.131256,735421.2215615914,0.00035972
764558,2022-11-24 17:39:38,6.61078815,13229163018.032272,725230.1897800085,0.00036241
764576,2022-11-24 20:50:59,6.36097098,14773015156.833498,732120.9839920651,0.00031524
764577,2022-11-24 20:51:58,6.33566487,14767233644.745667,729852.3847645752,0.00031313
764587,2022-11-24 22:09:33,6.58813822,14910144909.835085,723844.0070593175,0.00031984
764598,2022-11-25 00:09:45,6.50872864,14922897077.689175,729320.1643523588,0.00031803
764609,2022-11-25 01:01:40,6.32851810,14889045019.567873,721576.2265741613,0.00030670
764616,2022-11-25 01:53:41,6.26519762,14873189769.649536,725213.8447087025,0.00030549
764636,2022-11-25 06:35:26,6.36276409,14783219456.693266,734663.1583244755,0.00031615
764642,2022-11-25 07:32:04,6.38123995,14799386718.63031,731390.762991668,0.00031521
764658,2022-11-25 11:11:04,6.43207303,14677096042.65733,734794.0649809362,0.00032199
764673,2022-11-25 14:02:01,6.49982303,14729758854.738232,732905.4585709585,0.00032341
764682,2022-11-25 15:46:39,6.50201326,14795790907.229692,732570.3178990048,0.00032191
764699,2022-11-25 19:42:00,6.46802300,14799531629.354654,722937.7538562899,0.00031596
764715,2022-11-25 22:31:40,6.52022732,14931261658.35008,732211.8227996756,0.00031972
764722,2022-11-26 00:41:16,6.51624520,14904686674.7987,735804.2199632988,0.00032158
764748,2022-11-26 05:48:28,6.28359329,14878430070.169981,737051.9772288033,0.00031119
764751,2022-11-26 06:28:43,6.65877063,14914033514.469942,731635.5879891084,0.00032666
764752,2022-11-26 07:04:09,6.66082307,14965694462.03784,734254.0232278303,0.00032680
764765,2022-11-26 11:20:35,6.52769813,14930232195.876009,730700.3162736904,0.00031946
764782,2022-11-26 14:50:15,6.40960169,14912757718.933577,738295.7701742401,0.00031731
764788,2022-11-26 15:34:24,6.28352277,14955953522.736929,732299.8847285212,0.00030767
764805,2022-11-26 17:23:53,6.62818810,15046366433.103682,723664.865321702,0.00031877
764823,2022-11-26 22:02:14,6.39554119,14972884191.710821,724220.8028724291,0.00030935
764845,2022-11-27 02:56:55,6.28064884,13750086998.999733,728916.622493576,0.00033293
764923,2022-11-27 15:53:22,6.40244706,14790356964.188711,727093.4281423024,0.00031475
